,case:concept:name,concept:name,org:resource,time:timestamp,start time,seriousness,customer,product,seriousness_2,service_level,service_type,workgroup
14581,Case 3119,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,06:04.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
14524,Case 3107,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,20:58.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14523,Case 3107,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,08:26.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14522,Case 3107,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,08:18.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14525,Case 3107,Closed,Value 5,2006-12-05 00:00:00+00:00,10:32.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14526,Case 3108,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,54:40.0,Value 1,Value 88,Value 6,Value 1,Value 2,Value 1,Value 1
14528,Case 3108,Closed,Value 5,2006-12-05 00:00:00+00:00,01:08.0,Value 1,Value 88,Value 6,Value 1,Value 2,Value 1,Value 1
14527,Case 3108,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,59:59.0,Value 1,Value 88,Value 6,Value 1,Value 2,Value 1,Value 1
14648,Case 3133,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,49:27.0,Value 1,Value 221,Value 1,Value 1,Value 2,Value 1,Value 1
14647,Case 3133,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,58:59.0,Value 1,Value 221,Value 1,Value 1,Value 2,Value 1,Value 1
14642,Case 3131,Closed,Value 5,2006-12-05 00:00:00+00:00,08:22.0,Value 1,Value 97,Value 1,Value 2,Value 2,Value 1,Value 1
14649,Case 3133,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,21:53.0,Value 1,Value 221,Value 1,Value 1,Value 2,Value 1,Value 1
14641,Case 3131,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,08:08.0,Value 1,Value 97,Value 1,Value 2,Value 2,Value 1,Value 1
14639,Case 3131,Wait,Value 9,2006-12-05 00:00:00+00:00,46:22.0,Value 1,Value 97,Value 1,Value 2,Value 2,Value 1,Value 1
14638,Case 3131,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,31:09.0,Value 1,Value 97,Value 1,Value 2,Value 2,Value 1,Value 1
14637,Case 3131,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,30:32.0,Value 1,Value 97,Value 1,Value 2,Value 2,Value 1,Value 1
14640,Case 3131,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,06:31.0,Value 1,Value 97,Value 1,Value 2,Value 2,Value 1,Value 1
14650,Case 3133,Closed,Value 5,2006-12-05 00:00:00+00:00,00:29.0,Value 1,Value 221,Value 1,Value 1,Value 2,Value 1,Value 1
14669,Case 3138,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,46:22.0,Value 1,Value 317,Value 1,Value 2,Value 2,Value 1,Value 1
14668,Case 3137,Closed,Value 5,2006-12-05 00:00:00+00:00,40:38.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14667,Case 3137,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,30:16.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14666,Case 3137,Assign seriousness,Value 12,2006-12-05 00:00:00+00:00,50:35.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14665,Case 3137,Assign seriousness,Value 12,2006-12-05 00:00:00+00:00,50:33.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14664,Case 3137,Assign seriousness,Value 12,2006-12-05 00:00:00+00:00,31:31.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
14659,Case 3135,Closed,Value 5,2006-12-05 00:00:00+00:00,37:54.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
14658,Case 3135,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,26:33.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
14657,Case 3135,Create SW anomaly,Value 2,2006-12-05 00:00:00+00:00,00:54.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
14656,Case 3135,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,23:37.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
14655,Case 3135,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,23:20.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
14389,Case 3078,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,04:16.0,Value 1,Value 344,Value 5,Value 1,Value 2,Value 1,Value 1
14388,Case 3078,Wait,Value 9,2006-12-05 00:00:00+00:00,02:42.0,Value 1,Value 344,Value 5,Value 1,Value 2,Value 1,Value 1
14387,Case 3078,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,56:12.0,Value 1,Value 344,Value 5,Value 1,Value 2,Value 1,Value 1
14386,Case 3078,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,09:25.0,Value 1,Value 344,Value 5,Value 1,Value 2,Value 1,Value 1
14385,Case 3077,Closed,Value 3,2006-12-05 00:00:00+00:00,05:05.0,Value 1,Value 127,Value 5,Value 1,Value 3,Value 1,Value 1
14384,Case 3077,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,04:46.0,Value 1,Value 127,Value 5,Value 1,Value 3,Value 1,Value 1
14383,Case 3077,Require upgrade,Value 2,2006-12-05 00:00:00+00:00,21:04.0,Value 1,Value 127,Value 5,Value 1,Value 3,Value 1,Value 1
14390,Case 3078,Closed,Value 3,2006-12-05 00:00:00+00:00,04:32.0,Value 1,Value 344,Value 5,Value 1,Value 2,Value 1,Value 1
14419,Case 3084,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,06:58.0,Value 1,Value 19,Value 3,Value 1,Value 2,Value 1,Value 1
14418,Case 3084,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,06:39.0,Value 1,Value 19,Value 3,Value 1,Value 2,Value 1,Value 1
14412,Case 3082,Closed,Value 3,2006-12-05 00:00:00+00:00,32:25.0,Value 1,Value 28,Value 1,Value 1,Value 3,Value 1,Value 1
14411,Case 3082,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,32:12.0,Value 1,Value 28,Value 1,Value 1,Value 3,Value 1,Value 1
14410,Case 3082,Wait,Value 4,2006-12-05 00:00:00+00:00,19:04.0,Value 1,Value 28,Value 1,Value 1,Value 3,Value 1,Value 1
14409,Case 3082,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,37:19.0,Value 1,Value 28,Value 1,Value 1,Value 3,Value 1,Value 1
14408,Case 3082,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,56:17.0,Value 1,Value 28,Value 1,Value 1,Value 3,Value 1,Value 1
14407,Case 3082,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,56:05.0,Value 1,Value 28,Value 1,Value 1,Value 3,Value 1,Value 1
14382,Case 3077,Assign seriousness,Value 18,2006-12-05 00:00:00+00:00,31:11.0,Value 1,Value 127,Value 5,Value 1,Value 3,Value 1,Value 1
14357,Case 3071,Closed,Value 3,2006-12-05 00:00:00+00:00,12:21.0,Value 1,Value 104,Value 1,Value 1,Value 3,Value 1,Value 1
14356,Case 3071,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,12:01.0,Value 1,Value 104,Value 1,Value 1,Value 3,Value 1,Value 1
14355,Case 3071,Require upgrade,Value 2,2006-12-05 00:00:00+00:00,32:01.0,Value 1,Value 104,Value 1,Value 1,Value 3,Value 1,Value 1
14354,Case 3071,Create SW anomaly,Value 1,2006-12-05 00:00:00+00:00,25:06.0,Value 1,Value 104,Value 1,Value 1,Value 3,Value 1,Value 1
14353,Case 3071,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,21:24.0,Value 1,Value 104,Value 1,Value 1,Value 3,Value 1,Value 1
14352,Case 3071,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,21:03.0,Value 1,Value 104,Value 1,Value 1,Value 3,Value 1,Value 1
14420,Case 3084,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,07:27.0,Value 1,Value 19,Value 3,Value 1,Value 2,Value 1,Value 1
14421,Case 3084,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,10:28.0,Value 1,Value 19,Value 3,Value 1,Value 2,Value 1,Value 1
14422,Case 3084,Closed,Value 5,2006-12-05 00:00:00+00:00,10:44.0,Value 1,Value 19,Value 3,Value 1,Value 2,Value 1,Value 1
14483,Case 3099,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,58:54.0,Value 1,Value 153,Value 2,Value 1,Value 3,Value 1,Value 1
14484,Case 3099,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,27:32.0,Value 1,Value 153,Value 2,Value 1,Value 3,Value 1,Value 1
14486,Case 3099,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,12:49.0,Value 1,Value 153,Value 2,Value 1,Value 3,Value 1,Value 1
14487,Case 3099,Closed,Value 5,2006-12-05 00:00:00+00:00,50:31.0,Value 1,Value 153,Value 2,Value 1,Value 3,Value 1,Value 1
14485,Case 3099,Wait,Value 2,2006-12-05 00:00:00+00:00,28:19.0,Value 1,Value 153,Value 2,Value 1,Value 3,Value 1,Value 1
14462,Case 3093,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,31:04.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
14440,Case 3088,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,07:25.0,Value 1,Value 34,Value 1,Value 1,Value 2,Value 1,Value 1
14439,Case 3088,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,07:08.0,Value 1,Value 34,Value 1,Value 1,Value 2,Value 1,Value 1
14438,Case 3088,Wait,Value 9,2006-12-05 00:00:00+00:00,15:40.0,Value 1,Value 34,Value 1,Value 1,Value 2,Value 1,Value 1
14437,Case 3088,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,34:56.0,Value 1,Value 34,Value 1,Value 1,Value 2,Value 1,Value 1
14436,Case 3088,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,34:42.0,Value 1,Value 34,Value 1,Value 1,Value 2,Value 1,Value 1
14435,Case 3088,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,23:53.0,Value 1,Value 34,Value 1,Value 1,Value 2,Value 1,Value 1
14441,Case 3088,Closed,Value 5,2006-12-05 00:00:00+00:00,32:20.0,Value 1,Value 34,Value 1,Value 1,Value 2,Value 1,Value 1
14463,Case 3093,Closed,Value 5,2006-12-05 00:00:00+00:00,13:11.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
14442,Case 3089,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,56:04.0,Value 1,Value 356,Value 2,Value 1,Value 2,Value 1,Value 1
14444,Case 3089,Wait,Value 13,2006-12-05 00:00:00+00:00,51:16.0,Value 1,Value 356,Value 2,Value 1,Value 2,Value 1,Value 1
14461,Case 3093,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,49:17.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
14460,Case 3093,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,11:14.0,Value 1,Value 32,Value 1,Value 1,Value 3,Value 1,Value 1
14446,Case 3089,Closed,Value 5,2006-12-05 00:00:00+00:00,00:23.0,Value 1,Value 356,Value 2,Value 1,Value 2,Value 1,Value 1
14445,Case 3089,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,41:23.0,Value 1,Value 356,Value 2,Value 1,Value 2,Value 1,Value 1
14443,Case 3089,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,02:58.0,Value 1,Value 356,Value 2,Value 1,Value 2,Value 1,Value 1
13568,Case 2904,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,41:55.0,Value 1,Value 99,Value 1,Value 2,Value 2,Value 1,Value 1
13569,Case 2904,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,43:26.0,Value 1,Value 99,Value 1,Value 2,Value 2,Value 1,Value 1
13573,Case 2904,Closed,Value 5,2006-12-05 00:00:00+00:00,22:42.0,Value 1,Value 99,Value 1,Value 2,Value 2,Value 1,Value 1
13572,Case 2904,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,22:24.0,Value 1,Value 99,Value 1,Value 2,Value 2,Value 1,Value 1
13571,Case 2904,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,22:20.0,Value 1,Value 99,Value 1,Value 2,Value 2,Value 1,Value 1
13570,Case 2904,Wait,Value 2,2006-12-05 00:00:00+00:00,49:33.0,Value 1,Value 99,Value 1,Value 2,Value 2,Value 1,Value 1
13524,Case 2894,Wait,Value 8,2006-12-05 00:00:00+00:00,44:34.0,Value 1,Value 184,Value 10,Value 2,Value 3,Value 1,Value 1
13523,Case 2894,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,38:13.0,Value 1,Value 184,Value 10,Value 2,Value 3,Value 1,Value 1
13522,Case 2894,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,37:48.0,Value 1,Value 184,Value 10,Value 2,Value 3,Value 1,Value 1
13525,Case 2894,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,59:00.0,Value 1,Value 184,Value 10,Value 2,Value 3,Value 1,Value 1
13526,Case 2894,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,59:26.0,Value 1,Value 184,Value 10,Value 2,Value 3,Value 1,Value 1
13541,Case 2897,Closed,Value 3,2006-12-05 00:00:00+00:00,11:39.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
13540,Case 2897,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,11:22.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
13539,Case 2897,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,10:17.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
13538,Case 2897,Require upgrade,Value 2,2006-12-05 00:00:00+00:00,54:52.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
13537,Case 2897,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,53:56.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
13536,Case 2897,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,27:36.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
13527,Case 2894,Closed,Value 5,2006-12-05 00:00:00+00:00,59:39.0,Value 1,Value 184,Value 10,Value 2,Value 3,Value 1,Value 1
13639,Case 2919,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,26:12.0,Value 1,Value 11,Value 4,Value 1,Value 2,Value 1,Value 1
13638,Case 2919,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,25:44.0,Value 1,Value 11,Value 4,Value 1,Value 2,Value 1,Value 1
13637,Case 2918,Closed,Value 3,2006-12-05 00:00:00+00:00,00:40.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13636,Case 2918,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,00:24.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13635,Case 2918,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,00:56.0,Value 1,Value 22,Value 5,Value 1,Value 2,Value 1,Value 1
13634,Case 2918,Require upgrade,Value 2,2006-12-05 00:00:00+00:00,45:42.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13633,Case 2918,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,49:52.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13640,Case 2919,Closed,Value 5,2006-12-05 00:00:00+00:00,30:27.0,Value 1,Value 11,Value 4,Value 1,Value 2,Value 1,Value 1
13669,Case 2925,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,53:17.0,Value 1,Value 97,Value 3,Value 2,Value 2,Value 1,Value 1
13668,Case 2925,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,53:10.0,Value 1,Value 97,Value 3,Value 2,Value 2,Value 1,Value 1
13667,Case 2925,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,50:34.0,Value 1,Value 97,Value 3,Value 2,Value 2,Value 1,Value 1
13632,Case 2918,Assign seriousness,Value 18,2006-12-05 00:00:00+00:00,42:54.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13608,Case 2912,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,42:07.0,Value 1,Value 17,Value 3,Value 2,Value 2,Value 1,Value 1
13609,Case 2912,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,44:33.0,Value 1,Value 17,Value 3,Value 2,Value 2,Value 1,Value 1
13610,Case 2912,Closed,Value 5,2006-12-05 00:00:00+00:00,50:44.0,Value 1,Value 17,Value 3,Value 2,Value 2,Value 1,Value 1
13357,Case 2858,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,08:34.0,Value 1,Value 79,Value 3,Value 2,Value 2,Value 1,Value 1
13358,Case 2858,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,14:48.0,Value 1,Value 79,Value 3,Value 2,Value 2,Value 1,Value 1
13359,Case 2858,Wait,Value 9,2006-12-05 00:00:00+00:00,15:06.0,Value 1,Value 79,Value 3,Value 2,Value 2,Value 1,Value 1
13361,Case 2858,Resolve ticket,Value 7,2006-12-05 00:00:00+00:00,08:12.0,Value 1,Value 79,Value 3,Value 2,Value 2,Value 1,Value 1
13362,Case 2858,Closed,Value 5,2006-12-05 00:00:00+00:00,00:35.0,Value 1,Value 79,Value 3,Value 2,Value 2,Value 1,Value 1
13360,Case 2858,Take in charge ticket,Value 7,2006-12-05 00:00:00+00:00,08:01.0,Value 1,Value 79,Value 3,Value 2,Value 2,Value 1,Value 1
13496,Case 2887,Closed,Value 5,2006-12-05 00:00:00+00:00,29:28.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
13495,Case 2887,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,29:12.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
13494,Case 2887,Wait,Value 12,2006-12-05 00:00:00+00:00,46:39.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
13493,Case 2887,Wait,Value 12,2006-12-05 00:00:00+00:00,51:29.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
13492,Case 2887,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,56:04.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
13491,Case 2887,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,55:19.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
13670,Case 2925,Wait,Value 14,2006-12-05 00:00:00+00:00,55:17.0,Value 1,Value 97,Value 3,Value 2,Value 2,Value 1,Value 1
13671,Case 2925,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,41:50.0,Value 1,Value 97,Value 3,Value 2,Value 2,Value 1,Value 1
13672,Case 2925,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,42:02.0,Value 1,Value 97,Value 3,Value 2,Value 2,Value 1,Value 1
13673,Case 2925,Closed,Value 5,2006-12-05 00:00:00+00:00,42:22.0,Value 1,Value 97,Value 3,Value 2,Value 2,Value 1,Value 1
13886,Case 2970,Closed,Value 3,2006-12-05 00:00:00+00:00,42:51.0,Value 1,Value 242,Value 1,Value 1,Value 2,Value 1,Value 1
13885,Case 2970,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,42:33.0,Value 1,Value 242,Value 1,Value 1,Value 2,Value 1,Value 1
13884,Case 2970,Wait,Value 1,2006-12-05 00:00:00+00:00,58:24.0,Value 1,Value 242,Value 1,Value 1,Value 2,Value 1,Value 1
13883,Case 2970,Require upgrade,Value 1,2006-12-05 00:00:00+00:00,26:31.0,Value 1,Value 242,Value 1,Value 1,Value 2,Value 1,Value 1
13882,Case 2970,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,12:52.0,Value 1,Value 242,Value 1,Value 1,Value 2,Value 1,Value 1
13881,Case 2970,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,53:43.0,Value 1,Value 242,Value 1,Value 1,Value 2,Value 1,Value 1
13857,Case 2965,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,07:43.0,Value 1,Value 145,Value 3,Value 1,Value 3,Value 1,Value 1
13858,Case 2965,Take in charge ticket,Value 7,2006-12-05 00:00:00+00:00,28:59.0,Value 1,Value 145,Value 3,Value 1,Value 3,Value 1,Value 1
13859,Case 2965,Resolve ticket,Value 7,2006-12-05 00:00:00+00:00,29:07.0,Value 1,Value 145,Value 3,Value 1,Value 3,Value 1,Value 1
13861,Case 2965,Closed,Value 5,2006-12-05 00:00:00+00:00,52:49.0,Value 1,Value 145,Value 3,Value 1,Value 3,Value 1,Value 1
13860,Case 2965,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,52:41.0,Value 1,Value 145,Value 3,Value 1,Value 3,Value 1,Value 1
13921,Case 2978,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,07:00.0,Value 1,Value 245,Value 1,Value 1,Value 3,Value 1,Value 1
13922,Case 2978,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,21:13.0,Value 1,Value 245,Value 1,Value 1,Value 3,Value 1,Value 1
13923,Case 2978,Wait,Value 1,2006-12-05 00:00:00+00:00,23:40.0,Value 1,Value 245,Value 1,Value 1,Value 3,Value 1,Value 1
13984,Case 2992,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,31:36.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13986,Case 2992,Wait,Value 2,2006-12-05 00:00:00+00:00,05:50.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13988,Case 2992,Closed,Value 3,2006-12-05 00:00:00+00:00,40:42.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13987,Case 2992,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,40:27.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13985,Case 2992,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,14:01.0,Value 1,Value 62,Value 1,Value 1,Value 1,Value 1,Value 1
13962,Case 2986,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,59:37.0,Value 1,Value 51,Value 8,Value 1,Value 2,Value 1,Value 1
13925,Case 2978,Closed,Value 5,2006-12-05 00:00:00+00:00,41:10.0,Value 1,Value 245,Value 1,Value 1,Value 3,Value 1,Value 1
13924,Case 2978,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,54:21.0,Value 1,Value 245,Value 1,Value 1,Value 3,Value 1,Value 1
13941,Case 2982,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,22:54.0,Value 1,Value 74,Value 11,Value 1,Value 2,Value 1,Value 1
13963,Case 2986,Closed,Value 5,2006-12-05 00:00:00+00:00,30:10.0,Value 1,Value 51,Value 8,Value 1,Value 2,Value 1,Value 1
13942,Case 2982,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,22:35.0,Value 1,Value 74,Value 11,Value 1,Value 2,Value 1,Value 1
13944,Case 2982,Closed,Value 5,2006-12-05 00:00:00+00:00,30:24.0,Value 1,Value 74,Value 11,Value 1,Value 2,Value 1,Value 1
13961,Case 2986,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,22:50.0,Value 1,Value 51,Value 8,Value 1,Value 2,Value 1,Value 1
13960,Case 2986,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,22:42.0,Value 1,Value 51,Value 8,Value 1,Value 2,Value 1,Value 1
13943,Case 2982,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,22:35.0,Value 1,Value 74,Value 11,Value 1,Value 2,Value 1,Value 1
14670,Case 3138,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,35:03.0,Value 1,Value 317,Value 1,Value 2,Value 2,Value 1,Value 1
13731,Case 2936,Closed,Value 5,2006-12-05 00:00:00+00:00,25:41.0,Value 1,Value 200,Value 2,Value 2,Value 2,Value 1,Value 1
13730,Case 2936,Resolve ticket,Value 8,2006-12-05 00:00:00+00:00,25:20.0,Value 1,Value 200,Value 2,Value 2,Value 2,Value 1,Value 1
13729,Case 2936,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,25:13.0,Value 1,Value 200,Value 2,Value 2,Value 2,Value 1,Value 1
13728,Case 2936,Resolve ticket,Value 8,2006-12-05 00:00:00+00:00,22:09.0,Value 1,Value 200,Value 2,Value 2,Value 2,Value 1,Value 1
13727,Case 2936,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,21:59.0,Value 1,Value 200,Value 2,Value 2,Value 2,Value 1,Value 1
13726,Case 2936,Wait,Value 8,2006-12-05 00:00:00+00:00,00:26.0,Value 1,Value 200,Value 2,Value 2,Value 2,Value 1,Value 1
13725,Case 2936,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,51:42.0,Value 1,Value 200,Value 2,Value 2,Value 2,Value 1,Value 1
13724,Case 2936,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,42:58.0,Value 1,Value 200,Value 2,Value 2,Value 2,Value 1,Value 1
13690,Case 2928,Closed,Value 5,2006-12-05 00:00:00+00:00,00:23.0,Value 1,Value 36,Value 3,Value 1,Value 2,Value 1,Value 1
13689,Case 2928,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,15:28.0,Value 1,Value 36,Value 3,Value 1,Value 2,Value 1,Value 1
13688,Case 2928,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,08:51.0,Value 1,Value 36,Value 3,Value 1,Value 2,Value 1,Value 1
